지방청,총괄국명,관내국,우편번호,주소,전화번호
경인청,남양주우체국,남양주우체국,12218,경기도 남양주시 경춘로 1288 (평내동),031-590-0700
경인청,남양주우체국,남양주장현우편취급국,12006,경기도 남양주시 진접읍 장현로107번길 6,031-572-9985
경인청,남양주우체국,남양주조안우편취급국,12280,경기도 남양주시 조안면 북한강로499번길 4,031-521-7353
경인청,남양주우체국,남양주진건우편취급국,12140,경기도 남양주시 진건읍 사능리 633-75,031-575-1800
경인청,남양주우체국,남양주청학우편취급국,12084,경기도 남양주시 별내면 청학로92번길 4,031-841-5500
경인청,남양주우체국,남양주호평우편취급국,12150,경기도 남양주시 호평로46번길 5 (호평동),031-591-1700
경인청,남양주우체국,덕소우체국,12205,경기도 남양주시 와부읍 덕소로71번길 12,031-577-6767
경인청,남양주우체국,마석우체국,12179,경기도 남양주시 화도읍 마석로 11,031-594-0004
경인청,남양주우체국,운수우체국,12031,경기도 남양주시 수동면 비룡로 720,031-593-6115
경인청,남양주우체국,진건우체국,12138,경기도 남양주시 진건읍 사릉로 405,031-573-4007
경인청,남양주우체국,진접우체국,12066,경기도 남양주시 진접읍 해밀예당1로 48,031-571-2400
경인청,남양주우체국,퇴계원우체국,12126,경기도 남양주시 퇴계원읍 경춘북로 533 (퇴계원리),031-572-9115
경인청,화성동탄우체국,남동탄우체국,18490,경기도 화성시 왕배산1길 6 (목동),031-377-7805
경인청,화성동탄우체국,병점우체국,18412,경기도 화성시 떡전골로 98 (병점동),031-267-2067
경인청,화성동탄우체국,봉담우체국,18301,경기도 화성시 봉담읍 동화새터길 111,031-227-4312
경인청,화성동탄우체국,정남우체국,18517,경기도 화성시 정남면 신백길 195,031-352-1511
경인청,화성동탄우체국,화성동탄2동우체국,18439,경기도 화성시 10용사2길 32 (반송동),031-376-5600
경인청,화성동탄우체국,화성동탄3동우체국,18431,경기도 화성시 동탄숲속로 69-39 (능동),031-613-6535
경인청,화성동탄우체국,화성동탄4동우체국,18472,경기도 화성시 동탄영천로 68,031-8055-0971
경인청,화성동탄우체국,화성동탄6동우편취급국,18478,"경기도 화성시 동탄대로 469-12. 1025호 (오산동, 동탄역린스트라우스)",031-372-6881
경인청,화성동탄우체국,화성동탄7동우편취급국,18505,경기도 화성시 동탄순환대로 127-9 우성애비뉴타워 제 212호,031-377-4720
경인청,화성동탄우체국,화성동탄우체국,18460,경기도 화성시 노작로 240 (석우동),031-8015-9516
경인청,화성동탄우체국,화성와우우편취급국,18322,경기도 화성시 봉담읍 와우로 112,031-222-4479
경인청,경인지방우정청,경인지방우정청,16626,경기도 수원시 권선구 호매실로 22-55 (탑동 909),031-8014-3005
경인청,부평우체국,부평대로우체국,21359,인천 부평구 부평대로 88 (부평4동),032-524-2167
경인청,부평우체국,부평우체국,21313,인천시 부평구 길주로 415 (청천동),032-500-4000
경인청,부평우체국,부평현대아파트우체국,21384,인천 부평구 경원대로 1269-1 (산곡3동),032-523-7995
경인청,부평우체국,북인천우체국,21389,인천  부평구 경원대로 1373 (부평1동),032-502-0004
경인청,부평우체국,인천갈산동우체국,21335,인천 부평구 주부토로 177 (갈산2동),032-511-0050
경인청,부평우체국,인천동암우체국,21452,인천 부평구 열우물로 15 (십정2동),032-439-2004
경인청,부평우체국,인천백운우편취급국,21436,인천 부평구 경인로 731 (십정2동),032-523-6362
경인청,부평우체국,인천부개동우체국,21348,인천 부평구 부흥북로 153 (부개3동),032-361-2005
경인청,부평우체국,인천부평4동우편취급국,21354,"인천광역시 부평구 신트리로8번길 29 (부평동,부평4동우편취급국)",032-527-2277
경인청,부평우체국,인천부평6동우체국,21414,인천  부평구 경인로 995 (부평6동),032-511-2005
경인청,부평우체국,인천산곡2동우체국,21376,인천 부평구 마장로272번길 95 (산곡2동),032-527-2005
경인청,부평우체국,인천삼산동우체국,21327,인천 부평구 굴포로 141 (삼산동),032-529-1780
경인청,부평우체국,인천일신동우편취급국,21419,인천광역시 부평구 일신로8번길 4 (일신동),032-511-3707
경인청,부평우체국,제317군사우편출장소,21459,인천 부평구 무네미로 447 (구산동),032-519-6813
경인청,부평물류센터,부평물류센터,21313,인천 부평구 청천동 327,032-500-4350
경인청,서수원우체국,서수원우체국,16626,경기도 수원시 권선구 호매실로 22-55 (탑동),031-8020-0701
경인청,서수원우체국,수원곡반정동우편취급국,16568,경기도 수원시 권선구 동수원로 146번길199 (곡반정동),031-233-3303
경인청,서수원우체국,수원곡선동우체국,16558,경기도 수원시 권선구 권중로 81 (권선동),031-233-2434
경인청,서수원우체국,수원구운동우편취급국,16413,경기도 수원시 권선구 일월천로16번길 6 (구운동),031-293-8601
경인청,서수원우체국,수원권선동우체국,16571,경기도 수원시 권선구 경수대로 382 (권선동),031-224-2005
경인청,서수원우체국,수원금곡동우편취급국,16396,경기도 수원시 권선구 금호로 59-15 (금곡동),031-293-2009
경인청,서수원우체국,수원세류동우체국,16655,경기도 수원시 권선구 덕영대로 1084 (세류동),031-232-2004
경인청,인천남동우체국,인천간석동우체국,21545,인천광역시 남동구 용천로 145 (간석동),032-421-2005
경인청,인천남동우체국,인천구월동우체국,21569,인천광역시 남동구 인주대로 554 (구월동),032-433-3043
경인청,인천남동우체국,인천구월아파트우편취급국,21563,인천광역시 남동구 호구포로 775 (구월동),032-465-2331
경인청,인천남동우체국,인천남동공단우체국,21632,인천광역시 남동구 남동대로239번길 86 (논현동),032-815-2005
경인청,인천남동우체국,인천남동우체국,21655,인천광역시 남동구 논현로46번길 7 (논현동),032-725-0100
경인청,인천남동우체국,인천남촌동우편취급국,21623,인천광역시 남동구 남촌로 120,032-466-6661
경인청,인천남동우체국,인천논현동우체국,21636,인천광역시 남동구 남동대로370번길 137 (논현동),0032-441-2005
경인청,인천남동우체국,인천만수1동우체국,21541,인천광역시 남동구 인주대로 907 (만수동),032-464-2005
경인청,인천남동우체국,인천만수6동우체국,21594,인천광역시 남동구 장승남로 43 (만수동),032-465-2205
경인청,인천남동우체국,인천만수단지우체국,21526,인천광역시 남동구 만수로50번길 31 (만수동),032-462-2005
경인청,인천남동우체국,인천서창동우체국,21610,인천광역시 남동구 서창방산로 67 (서창동),032-719-8310
경인청,인천남동우체국,인천한화지구우체국,21684,인천광역시 남동구 에코중앙로 178 (논현동),032-434-2005
경인청,인천남동우체국,인천효성상아우편취급국,21543,인천광역시 남동구 구월로 319 (만수동),032-469-3655
경인청,양주우체국,광적우체국,11419,경기도 양주시 광적면 가래비6길 6,031-836-3004
경인청,양주우체국,백석우체국,11508,경기도 양주시 백석읍 부흥로1036번길 26,031-879-2004
경인청,양주우체국,양주1동우체국,11496,경기도 양주시 부흥로 1565 (마전동),031-840-0004
경인청,양주우체국,양주2동우체국,11493,경기도 양주시 고읍북로 5 (만송동),031-845-2005
경인청,양주우체국,양주남면우편취급국,11404,경기도 양주시 남면 개나리길 114,031-863-5500
경인청,양주우체국,양주덕계우편취급국,11443,경기도 양주시 평화로 1445 (덕계동),031-863-0222
경인청,양주우체국,양주덕정동우체국,11450,경기도 양주시 덕정길 29 (덕정동),031-858-0005
경인청,양주우체국,양주우체국,11471,경기도 양주시 옥정동 903,031-928-6591
경인청,양주우체국,양주장흥우체국,11520,경기도 양주시 장흥면 호국로 168,031-855-5004
경인청,양주우체국,은현우체국,11427,경기도 양주시 은현면 은현로 73-36,031-863-5000
경인청,양주우체국,제94군사우편출장소,11506,경기도 양주시 백석읍  방성리 사서함 94-1 제94군사출장소,031-879-2845
경인청,양주우체국,제95군사우편출장소,11400,경기도 양주시 남면 사서함 95-1호,031-863-5595
부산청,부산지방우정청,부산지방우정청,47502,부산 연제구 법원북로 33(거제1동 1473번지),051-559-3005
부산청,부산우체국,부산구덕우편취급국,49203,부산광역시 서구 꽃마을로 42 (서대신동3가),051-243-2006
부산청,부산우체국,부산대영우편취급국,48910,부산광역시 중구 초량상로5번길 34 (영주동),051-469-2305
부산청,부산우체국,부산메리놀병원우편취급국,48972,부산광역시 중구 중구로 121 (대청동4가),051-469-8177
부산청,부산우체국,부산보수동우체국,48964,부산  중구 흑교로45번길 7(보수동),051-255-0205
부산청,부산우체국,부산서대신동우체국,49227,부산광역시 서구 구덕로 313 (서대신동2가),051-257-2005
부산청,부산우체국,부산송도우체국,49268,부산광역시 서구 충무대로 47 (암남동),051-243-0030
부산청,부산우체국,부산신동아빌딩우편취급국,48983,"부산광역시 중구 자갈치로 42, 2층 (남포동5가)",051-246-8009
부산청,부산우체국,부산아미동우체국,49241,부산광역시 서구 구덕로 193 (아미동1가),051-244-0014
부산청,부산우체국,부산우체국,48931,부산광역시 중구 중앙대로 63 (중앙동3가),051-600-3000
부산청,부산우체국,부산중앙동4가우체국,48934,부산광역시 중구 충장대로5번길 72(중앙동4가),051-462-5676
부산청,부산우체국,부산창선동우체국,48946,부산  중구 광복로39번길 3-1(창선동2가),051-246-2005
부산청,부산우체국,부산천마우편취급국,49256,부산광역시 서구 천마로 90 (남부민동),051-255-2008
부산청,부산우체국,부산충무동우체국,49254,"부산 서구 충무대로 258,충무동1가 39-10",051-243-0130
부산청,부산사하우체국,부산감천동우체국,49375,부산광역시 사하구 감천로 123 (감천동),051-206-2006
부산청,부산사하우체국,부산괴정2동우편취급국,49347,부산광역시 사하구 까치고개로 6 (괴정동),051-203-0003
부산청,부산사하우체국,부산괴정동우체국,49381,부산광역시 사하구 사하로 191 (괴정동),051-204-2005
부산청,부산사하우체국,부산기계조합우편취급국,49489,부산광역시 사하구 다산로 164-1 (다대동),051-266-4520
부산청,부산사하우체국,부산다대2동우체국,49515,부산광역시 사하구 다송로 13-4 (다대동),051-262-0030
부산청,부산사하우체국,부산다대동우체국,49523,부산광역시 사하구 다대낙조1길 21,051-261-0205
부산청,부산사하우체국,부산사하우체국,49443,부산광역시 사하구 다대로 166 (신평동),051-209-7000
부산청,부산사하우체국,부산신평2동우체국,49431,부산광역시 사하구 하신번영로 179 (신평동),051-292-2005
부산청,부산사하우체국,부산장림동우체국,49482,부산광역시 사하구 장평로 147 (장림동),051-261-4006
부산청,부산사하우체국,부산하단2동우편취급국,49304,부산광역시 사하구 하신번영로 364 (하단동),051-208-4777
부산청,부산사하우체국,부산하단동우체국,49310,부산광역시 사하구 낙동남로1423번길 8 (하단동),051-293-0205
부산청,동래우체국,동래럭키아파트우편취급국,47728,부산광역시 동래구 충렬대로107번길 96 (온천동),051-504-9000
부산청,동래우체국,동래온천우체국,47712,부산광역시 동래구 금강로 106-1 (온천동),051-552-0850
